FundCode,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
005302,0.9433560545187311,2.281401224473914,3.9183778978319435,,0.3985880799459038,-0.10320600642675104
005910,0.9433560545187311,1.2141697392818775,1.6713855511673705,,0.3985880799459038,-0.10055884397242681
005085,0.9433560545187311,0.26804253609744866,-0.024848026982180364,,0.3985880799459038,-0.10768097152810861
501045,-1.6609815674711852,-0.10788533930116462,0.5741775506671782,,-0.5545223363608829,-0.10396233855655794
006185,-0.7928690268078797,-0.6881766905876144,,,1.3516984962526906,-0.10434050462146141
006393,-0.7928690268078797,-0.7663898727175272,,,,-0.049380369855492136
005495,-1.6609815674711852,2.528655800239445,0.7129446269283966,,-0.5545223363608829,-0.10723977778572123
005152,-1.6609815674711852,-0.12302337455211547,0.46557723011492036,,,-0.10780702688307642
004988,0.9433560545187311,-0.46110616182335146,-0.6773118576016977,,0.3985880799459038,-0.10446655997642923
006113,0.9433560545187311,2.2309411069707443,3.2986665448392976,,0.3985880799459038,0.047619225792244924
005742,0.9433560545187311,2.4655806533604827,0.9353167118687341,,0.3985880799459038,-0.09816379222803825
004738,0.9433560545187311,-0.41821506194565733,-0.371334763982241,,0.3985880799459038,-0.09305855035184156
006568,0.9433560545187311,1.3832111329174959,,,0.3985880799459038,-0.08265898356699646
005854,-0.7928690268078797,-0.7184527610895162,-0.5118256548553999,,,-0.07484355155899165
006047,-0.7928690268078797,-0.7613438609672103,-0.5428543178703308,,,-0.10787005456056034
004290,-0.7928690268078797,-0.7537748433417348,-0.578192517415113,,1.3516984962526906,-0.10055884397242681
006247,-1.6609815674711852,0.871040940260325,,,,-0.10579014120359133
005421,0.9433560545187311,1.3453660447901188,1.3783370671374682,,,-0.09154588609222773
006268,0.9433560545187311,-0.21637459193297912,,,0.3985880799459038,-0.10667252868836605
004680,0.9433560545187311,-0.3879389914437556,-0.6100830877360142,,0.3985880799459038,-0.10465564300888094
006552,-0.7928690268078797,-0.7310677904653086,,,,-0.0654524276138891
005172,-0.7928690268078797,-0.6528546083353958,-0.5256161717509247,,,-0.019253140018183287
005611,-0.7928690268078797,-0.6604236259608712,-0.3920205393255282,,,-0.08770119776570924
004739,0.9433560545187311,-0.4257840795711328,-0.3989157977732906,,0.3985880799459038,-0.10780702688307642
005849,-0.7928690268078797,-0.7512518374665764,-0.492001786818083,,,-0.0731418042669261
005225,0.9433560545187311,0.7171375818756576,1.1697554990926555,,0.3985880799459038,-0.10163031448965329
006210,-0.7928690268078797,-0.7260217787149916,22.992386578954687,,,0.018500438794678633
005482,0.9433560545187311,0.7928277581304121,0.094095181241721,,0.3985880799459038,-0.10415142158900967
005886,-0.7928690268078797,-0.3172948269393182,0.5155678538611981,,-1.5076327526676696,-0.09501240835384277
006058,0.9433560545187311,2.0694687309606015,,,0.3985880799459038,-0.09759654313068307
004902,-0.7928690268078797,-0.46110616182335146,-0.29721073566879513,,-1.5076327526676696,-0.09160891376971164
004291,-0.7928690268078797,-0.7537748433417348,-0.586811590474816,,1.3516984962526906,-0.10780702688307642
004989,0.9433560545187311,-0.4711981853239854,-0.7126500571464799,,0.3985880799459038,-0.10654647333339823
006635,-0.7928690268078797,-0.72854478459015,,,,-0.028266097898382372
006325,-0.7928690268078797,-0.7108837434640407,,,,-0.04194310391239078
005496,-1.6609815674711852,2.5236097884891278,0.6345110620850992,,-0.5545223363608829,-0.10717675010823734
005667,-0.7928690268078797,-0.7790049020933196,,,,0.3018728767623367
005004,0.9433560545187311,0.7903047522552534,0.4940201712119405,,0.3985880799459038,-0.02297177298973396
006211,-0.7928690268078797,-0.72854478459015,-0.36874904206433007,,,-0.10780702688307642
005264,0.9433560545187311,0.08890911896119669,2.194563285891342,,0.3985880799459038,-0.10736583314068908
166024,0.9433560545187311,0.013218942706442287,-0.8160789338629159,,,0.3383659020255204
006396,0.9433560545187311,0.7852587405049367,,,,-0.10780702688307642
005483,0.9433560545187311,0.7751667170043025,0.01566161639842383,,0.3985880799459038,-0.10679858404333387
004702,0.9433560545187311,-0.622578537833494,1.225779473980725,,0.3985880799459038,-0.10534894746120396
005885,-1.6609815674711852,0.30084161247450875,2.4789926968615417,,-0.5545223363608829,-0.09728140474326351
005065,0.07524351385542564,-0.7739588903430027,,,,0.4871112208875473
005887,-0.7928690268078797,-0.32234083868963515,0.475920117786564,,-1.5076327526676696,-0.09318460570680938
005051,-1.6609815674711852,-1.7049480582764809,-1.8089961503407017,,-0.5545223363608829,-0.08171356840473781
006646,-0.7928690268078797,-0.7335907963404671,,,1.3516984962526906,-0.07862521220802624
005078,-0.7928690268078797,-0.6175325260831771,-0.19033422972847797,,-1.5076327526676696,-0.10579014120359133
005505,0.9433560545187311,0.9492541223902375,2.368668561697343,,0.3985880799459038,-0.10692463939830171
160725,-1.6609815674711852,-0.9102012076015605,-0.17395799091504227,,-0.5545223363608829,-0.10723977778572123
005931,-0.7928690268078797,-0.7562978492168934,,,1.3516984962526906,0.06154834251618895
004564,-0.7928690268078797,-0.738636808090784,-0.5316495228927168,,-1.5076327526676696,-0.10761794385062472
005522,0.9433560545187311,-0.21637459193297912,-0.05415287538517057,,,-0.09255432893197028
006397,0.9433560545187311,0.3639167593534708,,,,-0.1075549161731408
006341,-1.6609815674711852,1.4917003855493105,,,-0.5545223363608829,-0.10591619655855915
005136,0.9433560545187311,1.8953813255746668,1.9377149087121932,,0.3985880799459038,-0.00847540716843473
004705,-0.7928690268078797,-0.7764818962181612,-0.4618350311091225,,1.3516984962526906,-0.05618735902375439
005780,-0.7928690268078797,-0.6402395789596035,-0.2946250137508843,,,-0.06778445168079376
005894,-1.6609815674711852,3.0458720046469328,1.0714980662120415,,-0.5545223363608829,-0.100432788617459
004576,0.9433560545187311,-0.7058377317137238,-0.9746698781614511,,0.3985880799459038,-0.1037102278466223
005188,-1.6609815674711852,0.6414474056209034,0.737078031495565,,-0.5545223363608829,-0.10774399920559252
005960,-1.6609815674711852,0.3058876242248257,-0.40150151969120146,,-0.5545223363608829,-0.1037102278466223
006647,-0.7928690268078797,-0.7411598139659424,,,1.3516984962526906,-0.08543220137628849
003751,0.9433560545187311,-0.7790049020933196,0.3862817579656529,,,-0.10730280546320516
005054,-0.7928690268078797,-0.7007917199634068,-0.6255974192434796,,1.3516984962526906,-0.07938154433783316
004627,-0.7928690268078797,-0.7411598139659424,-0.5825020539449646,,,-0.101126093069782
005932,-0.7928690268078797,-0.7638668668423688,,,1.3516984962526906,-0.10787005456056034
005124,-0.7928690268078797,-0.6679926435863466,-0.4730398260867364,,,0.27407767099193253
005506,0.9433560545187311,0.946731116515079,2.3540161374958486,,0.3985880799459038,-0.10623133494597868
006342,-1.6609815674711852,1.4891773796741519,,,-0.5545223363608829,-0.10730280546320516
005656,-0.7928690268078797,-0.4409221148220836,,,-1.5076327526676696,-0.10055884397242681
006190,0.9433560545187311,-0.40307702669470646,-0.7178215009823016,,0.3985880799459038,-0.10787005456056034
004706,-0.7928690268078797,-0.7764818962181612,-0.500620859877786,,1.3516984962526906,-0.10018067790752336
005052,-1.6609815674711852,-1.7125170759019561,-1.8426105352735433,,-0.5545223363608829,-0.10761794385062472
005815,0.9433560545187311,1.2696758685353644,1.7437857648688755,,0.3985880799459038,-0.10018067790752336
005189,-1.6609815674711852,0.6540624349966958,0.5500441461000098,,-0.5545223363608829,-0.10427747694397749
004997,-1.6609815674711852,2.1451589072153556,1.299903502294171,,-0.5545223363608829,-0.10509683675126831
004628,-0.7928690268078797,-0.7512518374665764,-0.6255974192434796,,,-0.10787005456056034
005961,-1.6609815674711852,0.28822658309871635,-0.47476364069867705,,-0.5545223363608829,-0.10774399920559252
005140,0.9433560545187311,-0.6831306788372976,-0.11362447949712119,,0.3985880799459038,-0.08662972724848277
005274,0.9433560545187311,-0.11040834517632307,0.29061004700294957,,0.3985880799459038,-0.09312157802932547
004967,0.07524351385542564,-0.7815279079684782,-0.7945312512136583,,-2.4607431689744566,-0.10358417249165448
005364,-0.7928690268078797,-0.690699696462773,-0.6643832480121431,,,-0.055683137603883104
006762,-0.7928690268078797,-0.6579006200857127,,,,0.0067772907826714295
005657,-0.7928690268078797,-0.45101413832271764,,,-1.5076327526676696,-0.04704834578858747
005358,0.9433560545187311,0.12675420708857388,0.39231510910744505,,0.3985880799459038,-0.045283570819038
005587,0.9433560545187311,-0.8395570430971231,-0.1463769571239926,,0.3985880799459038,-0.035766391518967634
006427,-0.7928690268078797,-0.7840509138436366,,,,-0.08253292821202864
004818,0.9433560545187311,-1.2684680418740644,-0.9617412685718966,,,-0.10736583314068908
006422,-0.7928690268078797,-0.7411598139659424,,,1.3516984962526906,-0.059212687542982055
005193,-0.7928690268078797,-0.743682819841101,-0.5618162786016774,,-1.5076327526676696,-0.1074918884956569
005303,-1.6609815674711852,1.996301560581006,0.9068737707717143,,-0.5545223363608829,-0.007214853618756531
005821,0.9433560545187311,-0.28954176231257495,0.3992103675552074,,0.3985880799459038,-0.10289086803933148
005005,0.9433560545187311,-1.0741965894868617,-0.040362358489645735,,0.3985880799459038,-0.10616830726849479
005892,-0.7928690268078797,-0.6074405025825431,,,1.3516984962526906,-0.10635739030094651
006038,0.9433560545187311,0.46231398848465144,2.0764819849734115,,0.3985880799459038,-0.10642041797843042
005289,-0.7928690268078797,-0.7083607375888823,-0.28514403338521094,,,-0.04320365746206898
006059,-0.7928690268078797,-0.6377165730844448,,,-1.5076327526676696,-0.0718812507172479
005141,0.9433560545187311,-0.690699696462773,-0.14120551328817088,,0.3985880799459038,-0.10742886081817297
005359,0.9433560545187311,0.1141391777127815,0.34318639266713785,,0.3985880799459038,-0.061733794642338434
005922,-0.7928690268078797,-0.7462058257162595,-0.5152732840792811,,1.3516984962526906,-0.09702929403332787
004856,-1.6609815674711852,-0.18609852143107738,-0.03260519273591305,,-0.5545223363608829,-0.10654647333339823
005610,-0.7928690268078797,-0.7159297552143578,-0.5678496297434694,,,0.1584218828089582
006428,-0.7928690268078797,-0.7890969255939535,,,,-0.10787005456056034
005241,0.9433560545187311,1.7238169260638903,1.380060881749409,,,-0.03992621823290568
004819,0.9433560545187311,-1.2634220301237475,-0.9850127658330947,,,-0.10780702688307642
006423,-0.7928690268078797,-0.743682819841101,,,1.3516984962526906,-0.10509683675126831
005304,-1.6609815674711852,1.9786405194548964,0.8336116497642387,,-0.5545223363608829,-0.10137820377971764
006112,-0.7928690268078797,-0.7134067493391992,-0.4161539438926966,,,-0.06104049019001543
005893,-0.7928690268078797,-0.61248651433286,,,1.3516984962526906,-0.09904617971281299
005006,0.9433560545187311,-1.0842886129874956,-0.07139102150457648,,0.3985880799459038,-0.10768097152810861
005870,-1.6609815674711852,0.018264954456759387,0.13805245384620649,,-0.5545223363608829,-0.10623133494597868
164825,-1.6609815674711852,-1.018690460233375,-1.2082467580794025,,-0.5545223363608829,-0.10780702688307642
005481,0.9433560545187311,1.6001896381811251,1.9730531082569753,,0.3985880799459038,-0.013328538334695775
004857,-1.6609815674711852,-0.178529503805602,-0.008471788168744552,,-0.5545223363608829,-0.10446655997642923
006060,-0.7928690268078797,-0.6452855907099203,,,-1.5076327526676696,-0.10446655997642923
005242,0.9433560545187311,1.6960638614371473,1.2792177269508842,,,-0.1056010581711396
160726,0.9433560545187311,1.812122131694437,1.167169777174745,,0.3985880799459038,-0.0063324661339818015
005161,-1.6609815674711852,-0.35766292094185387,-0.005886066250833696,,-0.5545223363608829,-0.10068489932739463
005616,0.9433560545187311,0.9038400166373851,0.35611500225669235,,0.3985880799459038,-0.09822681990552216
005122,0.07524351385542564,-0.7714358844678442,-0.779016919706193,,,-0.0985419582929417
006569,-1.6609815674711852,1.3302280095391679,,,-0.5545223363608829,-0.10768097152810861
006515,-0.7928690268078797,-0.7083607375888823,,,1.3516984962526906,-0.08543220137628849
004985,0.07524351385542564,-0.7714358844678442,-0.819526563086797,,-2.4607431689744566,-0.10452958765391313
005996,-0.7928690268078797,-0.7739588903430027,,,1.3516984962526906,-0.07610410510866986
005499,0.9433560545187311,-0.4711981853239854,0.11564286389097853,,0.3985880799459038,-0.10377325552410623
005281,0.9433560545187311,-0.6251015437086525,-0.49372560143002364,,0.3985880799459038,-0.10383628320159012
501047,-1.6609815674711852,-0.13311539805274933,1.75671437445843,,-0.5545223363608829,-0.09967645648765208
005805,0.9433560545187311,3.0181189400201895,2.5505310032570763,,0.3985880799459038,-0.09255432893197028
005117,0.9433560545187311,1.5825285970550156,1.7601620036823113,,0.3985880799459038,-0.10736583314068908
005419,-0.7928690268078797,-0.8092809725952214,-1.0306938530495207,,,-0.10787005456056034
001790,-1.6609815674711852,-0.506520267576204,-0.8203884703927674,,-0.5545223363608829,-0.048497982370717396
005410,-0.7928690268078797,-0.6932227023379314,-0.44976832882553835,,,0.08436436176536427
005153,0.07524351385542564,-0.7689128785926858,-0.7695359393405197,,,-0.10787005456056034
161132,0.9433560545187311,1.7137249025632566,,,0.3985880799459038,-0.08637761653854713
005972,-0.7928690268078797,-0.7890969255939535,-0.5885354050867567,,,0.12703409942197116
006513,-0.7928690268078797,-0.7865739197187951,,,1.3516984962526906,0.047619225792244924
005177,0.9433560545187311,-0.7134067493391992,-0.27566305301953775,,0.3985880799459038,-0.0868818379584184
006203,-0.7928690268078797,-0.7638668668423688,,,,0.0057688479429288736
006516,-0.7928690268078797,-0.7033147258385654,,,1.3516984962526906,-0.08051604253254353
005325,0.9433560545187311,0.06620206608477044,0.30698628581638515,,,-0.0977856261631348
005644,0.9433560545187311,-0.7890969255939535,-1.5590430316093145,,0.3985880799459038,0.15621591409702135
005552,0.9433560545187311,-0.7764818962181612,-0.7884979000718663,,0.3985880799459038,-0.10780702688307642
005420,-0.7928690268078797,-0.8193729960958552,-1.0789606621838574,,,-0.10787005456056034
003760,-1.6609815674711852,-0.17096048618012652,0.5345298145925444,,-0.5545223363608829,-0.10780702688307642
501048,-1.6609815674711852,-0.13816140980306635,1.8429051050554601,,-0.5545223363608829,-0.09066349860745299
005806,0.9433560545187311,-1.462739494261267,-0.5669877224374992,,0.3985880799459038,-0.10692463939830171
006204,-0.7928690268078797,-0.7739588903430027,,,,-0.09885709668036126
005118,0.9433560545187311,1.6077586558066004,1.8773813972942721,,0.3985880799459038,-0.1075549161731408
006082,-0.7928690268078797,-0.7865739197187951,,,,-0.09444515925648758
006542,-0.7928690268078797,-0.7588208550920519,,,,-0.006080355424046169
501046,0.9433560545187311,3.4798290151741913,3.8252919087871504,,0.3985880799459038,-0.09614690654855314
005745,-0.7928690268078797,-0.7184527610895162,-0.6505927311166182,,,-0.04213218694484252
006514,-0.7928690268078797,-0.796665943219429,,,1.3516984962526906,-0.10787005456056034
005973,-0.7928690268078797,-0.8218960019710138,-1.0169033361539959,,,-0.10787005456056034
004406,0.9433560545187311,-0.25421968006035633,-0.27738686763147824,,,-0.10787005456056034
005553,0.9433560545187311,-0.7840509138436366,-0.7945312512136583,,0.3985880799459038,-0.09532754674126231
005326,0.9433560545187311,0.05863304845929496,0.28716241777906826,,,-0.10787005456056034
005646,0.9433560545187311,0.01574194858160084,-1.239275421094333,,0.3985880799459038,-0.101126093069782
005178,0.9433560545187311,-0.7184527610895162,-0.3041059941165576,,0.3985880799459038,-0.10623133494597868
001520,-1.6609815674711852,0.42699190623243277,0.6431301351448023,,-0.5545223363608829,-0.10446655997642923
003761,-1.6609815674711852,-0.27692673293678255,0.45351052783133633,,-0.5545223363608829,-0.10768097152810861
006264,-0.7928690268078797,-0.7310677904653086,,,,0.559845160703979
006543,-0.7928690268078797,-0.7638668668423688,,,,-0.10787005456056034
005851,0.9433560545187311,1.2772448861608396,-0.04811952424337842,,0.3985880799459038,-0.09312157802932547
006362,0.9433560545187311,-0.15582245092917565,,,0.3985880799459038,-0.10679858404333387
005631,-0.7928690268078797,-0.680607672962139,-0.5169970986912217,,,0.27886777448070965
005590,-0.7928690268078797,-0.7260217787149916,-0.49717323065390484,,,0.2544760632944366
004923,-0.7928690268078797,-0.7234987728398331,-0.7695359393405197,,,0.18136395741310132
004101,-0.7928690268078797,-0.7714358844678442,-0.7591930516688761,,1.3516984962526906,-0.09513846370881059
005867,-1.6609815674711852,-0.12302337455211547,0.4854010981522375,,,-0.10780702688307642
006606,-0.7928690268078797,-0.7260217787149916,,,1.3516984962526906,-0.07786888007821932
004549,0.9433560545187311,0.9795301928921395,2.1342297744734213,,0.3985880799459038,-0.09967645648765208
005787,0.9433560545187311,-0.022103139545776362,1.6541474050479645,,,-0.10705069475326952
501057,-1.6609815674711852,-0.1961905449317113,-0.9220935324972629,,-0.5545223363608829,-0.09986553952010381
002649,0.9433560545187311,1.5169304443008953,1.1438982799135466,,,-0.10137820377971764
004734,0.9433560545187311,-0.35766292094185387,0.3423244853611676,,0.3985880799459038,-0.08852055757300006
006337,-0.7928690268078797,-0.7790049020933196,,,,0.14487093214991761
004040,-1.6609815674711852,2.2637401833478044,0.7612114360627336,,-0.5545223363608829,-0.10742886081817297
004849,0.07524351385542564,-0.7790049020933196,-0.8152170265569455,,-2.4607431689744566,-0.10787005456056034
005247,0.9433560545187311,-0.2819727446870996,-0.7419549055494701,,,-0.09286946731938985
001957,-0.7928690268078797,-0.5468883615787397,-0.48510652837032064,,-1.5076327526676696,-0.10011765023003945
005871,-0.7928690268078797,-0.7159297552143578,-0.49717323065390484,,,0.08367105731304128
006550,-0.7928690268078797,-0.7865739197187951,,,,-0.10402536623404185
006436,-0.7928690268078797,-0.7234987728398331,,,1.3516984962526906,-0.10011765023003945
004919,-0.7928690268078797,-0.7108837434640407,-0.5187209133031624,,,0.2783005253833545
501058,-1.6609815674711852,-0.20123655668202825,-0.9453650297584609,,-0.5545223363608829,-0.09658810029094052
004404,-1.6609815674711852,-0.33495586806542754,-0.7936693439076881,,-0.5545223363608829,-0.10780702688307642
004921,-0.7928690268078797,-0.690699696462773,-0.5394066886464495,,,-0.007782102716111717
001732,0.9433560545187311,-1.0514895366104353,-1.2582373818256798,,0.3985880799459038,-0.10761794385062472
005878,0.9433560545187311,0.517820117738138,0.6836397785254065,,0.3985880799459038,-0.10780702688307642
004885,-0.7928690268078797,-0.5393193439532642,-0.19464376625832946,,-1.5076327526676696,-0.10364720016913838
004041,-1.6609815674711852,2.2258950952204275,0.6664016324060005,,-0.5545223363608829,-0.10730280546320516
006607,-0.7928690268078797,-0.7361138022156255,,,1.3516984962526906,-0.10036976093997509
006437,-0.7928690268078797,-0.72854478459015,,,1.3516984962526906,-0.10660950101088215
004261,0.07524351385542564,-0.7689128785926858,-0.7807407343181335,,-2.4607431689744566,0.149471952606243
004735,0.9433560545187311,-0.3753239620679632,0.2716480862716029,,0.3985880799459038,-0.10736583314068908
005407,-0.7928690268078797,-0.7159297552143578,-0.4118444073628451,,,0.021714850346358016
005376,0.9433560545187311,-0.6351935672092864,0.38886747988356374,,0.3985880799459038,-0.100432788617459
006558,-0.7928690268078797,-0.7739588903430027,,,,0.08946960364156095
004482,-1.6609815674711852,-0.9732763544805224,-1.026384316519669,,-0.5545223363608829,-0.10660950101088215
004341,0.9433560545187311,1.9534104607033116,0.5974490479283764,,0.3985880799459038,-0.10036976093997509
005519,0.9433560545187311,0.570803241116466,0.4828153762343264,,0.3985880799459038,-0.10068489932739463
005908,-0.7928690268078797,-0.5998714849570677,-0.5394066886464495,,-1.5076327526676696,-0.09646204493597269
000516,-0.7928690268078797,-0.6351935672092864,-0.16189128863145807,,,-0.07238547213711918
003193,-0.7928690268078797,-0.7361138022156255,-0.5126875621613702,,,-0.08776422544319315
005258,0.9433560545187311,-0.07760926879926289,-0.38943481740761726,,0.3985880799459038,-0.0588975491555625
004405,0.9433560545187311,-0.25421968006035633,-0.2670439799598347,,,-0.08202870679215736
004740,0.9433560545187311,0.4774520237356022,2.3747019128391353,,,-0.10742886081817297
006586,0.9433560545187311,-0.34504789156606147,,,0.3985880799459038,-0.10780702688307642
004979,-0.7928690268078797,-0.6478085965850788,-0.9220935324972629,,,-0.012383123172437128
006562,-0.7928690268078797,-0.7663898727175272,,,1.3516984962526906,0.011567394271448555
005485,-0.7928690268078797,-0.6982687140882483,-0.40667296352702326,,,-0.04307760210710116
004483,-1.6609815674711852,-0.9026321899760851,-0.7350596471017076,,-0.5545223363608829,-0.1074918884956569
005126,0.9433560545187311,-0.4383991089469252,0.3871436652716231,,0.3985880799459038,-0.10194545287707282
005730,0.9433560545187311,2.3217693184764494,0.6086538429059902,,,-0.03992621823290568
005679,0.9433560545187311,-0.22646661543361304,0.2733719008835436,,0.3985880799459038,-0.10408839391152576
519229,0.9433560545187311,-0.2870187564374165,-0.342891822885221,,0.3985880799459038,-0.09186102447964728
004393,0.9433560545187311,0.26804253609744866,0.4440295474656631,,0.3985880799459038,-0.10030673326249118
006559,-0.7928690268078797,-0.7335907963404671,,,,-0.10787005456056034
000517,-0.7928690268078797,-0.6427625848347618,-0.1998152100941513,,,-0.10787005456056034
005909,-0.7928690268078797,-0.6099635084577018,-0.5773306101091428,,-1.5076327526676696,-0.10774399920559252
501310,-1.6609815674711852,-1.303790124126283,,,-0.5545223363608829,-0.10011765023003945
004854,-1.6609815674711852,-0.4888592264500947,-0.6540403603404995,,-0.5545223363608829,-0.10635739030094651
005761,-1.6609815674711852,-0.049856204172519625,0.43368665979401944,,-0.5545223363608829,0.02360568067087531
003934,-0.7928690268078797,-0.6150095202080187,-0.41012059275090446,,1.3516984962526906,-0.10427747694397749
005053,0.9433560545187311,-0.32738685043995214,0.5879680675627031,,0.3985880799459038,-0.09570571280616577
004510,0.9433560545187311,0.19739837159301118,0.21131457485368182,,0.3985880799459038,-0.10774399920559252
005753,-0.7928690268078797,-0.7739588903430027,-0.5575067420718258,,,-0.00979898839559683
005315,-0.7928690268078797,-0.7310677904653086,-0.6299069557733311,,,0.21098696583053891
005206,0.9433560545187311,0.8533798991342154,1.32576072147328,,0.3985880799459038,-0.1075549161731408
004661,-0.7928690268078797,-0.5039972617010456,,,1.3516984962526906,-0.1044035322989453
004025,-0.7928690268078797,-0.28954176231257495,0.031175947905889196,,-1.5076327526676696,-0.09595782351610141
006674,-0.7928690268078797,-0.7689128785926858,,,,0.1455012089247567
004477,0.9433560545187311,1.441240268046141,0.7896543771597534,,0.3985880799459038,0.08247353144084699
005793,-0.7928690268078797,0.010695936831283913,-0.03174328542994272,,0.3985880799459038,-0.10427747694397749
675091,-0.7928690268078797,-0.907678201726402,-1.0272462238256395,,1.3516984962526906,-0.10780702688307642
005959,0.9433560545187311,1.2545378332844133,-0.12569118178070537,,0.3985880799459038,-0.10522289210623613
003935,-0.7928690268078797,-0.6175325260831771,-0.4075348708329936,,1.3516984962526906,-0.10730280546320516
006191,-0.7928690268078797,-0.7462058257162595,,,,-0.07125097394240881
005762,-1.6609815674711852,-0.06247123354831202,0.3819722214358014,,-0.5545223363608829,-0.08795330847564488
004855,-1.6609815674711852,-0.4913822323252532,-0.6566260822584103,,-0.5545223363608829,-0.10591619655855915
002694,0.9433560545187311,-0.8748791253493418,0.12340002964471133,,0.3985880799459038,-0.10408839391152576
006633,-0.7928690268078797,-0.7714358844678442,,,1.3516984962526906,0.10566771675492577
004026,-0.7928690268078797,-0.2996337858132089,-0.011057510086655526,,-1.5076327526676696,-0.09973948416513599
004501,0.07524351385542564,-0.7689128785926858,-0.7652264028106681,,,6.094242492888607
003213,-0.7928690268078797,-0.6881766905876144,-0.6281831411613904,,,1.1495321112434385
004625,-0.7928690268078797,-0.3652319385673293,-0.14206742059414107,,-1.5076327526676696,-0.10635739030094651
675093,-0.7928690268078797,-0.9026321899760851,-0.9238173471092034,,1.3516984962526906,-0.10787005456056034
003832,-0.7928690268078797,-0.72854478459015,-0.5040684891016672,,,0.9423601353538271
006192,-0.7928690268078797,-0.7562978492168934,,,,-0.10787005456056034
005316,-0.7928690268078797,-0.7310677904653086,-0.8884791475644211,,,-0.10787005456056034
006094,-0.7928690268078797,-0.7234987728398331,-0.6074973658181032,,,-0.07604107743118593
005974,0.9433560545187311,-0.41821506194565733,-0.24291057539266622,,,0.11373525947286618
501019,-1.6609815674711852,2.4807186886114336,1.2757700977270028,,-0.5545223363608829,-0.09211313518958292
166023,0.9433560545187311,0.48754404723623623,2.435035424257056,,,-0.02498865866921907
005207,0.9433560545187311,1.6203736851823929,0.8068925232791595,,0.3985880799459038,-0.10774399920559252
003841,-0.7928690268078797,-0.7613438609672103,-0.6609356187882618,,,-0.07629318814112158
005369,-0.7928690268078797,-0.6932227023379314,-0.3877110027956767,,,0.08713757957465632
004626,-0.7928690268078797,-0.37280095619280473,-0.1834389712807156,,-1.5076327526676696,-0.10673555636584997
675111,-0.7928690268078797,-0.675561661211822,-0.08518153840010131,,1.3516984962526906,-0.10604225191352697
006517,-0.7928690268078797,-0.7613438609672103,,,1.3516984962526906,0.022534210153648856
006634,-0.7928690268078797,-0.7941429373442707,,,1.3516984962526906,-0.10144123145720156
005028,0.9433560545187311,1.0602663808972106,1.5843329132643702,,0.3985880799459038,-0.0842346755040942
004479,-0.7928690268078797,-0.7764818962181612,-0.5807782393330239,,1.3516984962526906,0.02492926189803742
005164,0.9433560545187311,1.320135986038534,-0.03863854387770509,,0.3985880799459038,-0.10787005456056034
003197,-0.7928690268078797,-0.4257840795711328,-0.48338271375838004,,-1.5076327526676696,-0.08120934698486654
005660,-1.6609815674711852,0.5380041647394058,,,-0.5545223363608829,-0.10673555636584997
004717,0.07524351385542564,-0.7714358844678442,-0.7695359393405197,,-2.4607431689744566,0.3392482895102951
005211,0.9433560545187311,1.029990310395309,1.3274845360852208,,0.3985880799459038,-0.09305855035184156
004534,0.9433560545187311,-0.3980310149443895,-0.3575442470867162,,0.3985880799459038,-0.10515986442875223
675113,-0.7928690268078797,-0.6780846670869806,-0.11103875757921035,,1.3516984962526906,-0.08656669957099887
005322,-0.7928690268078797,-0.7058377317137238,-0.6376641215270638,,,0.05480438102541062
004776,0.07524351385542564,-0.7638668668423688,-0.7600549589748464,,,2.391807634451299
006095,-0.7928690268078797,-0.72854478459015,-0.623873604631539,,,-0.10787005456056034
003198,-0.7928690268078797,-0.4333530971966082,-0.5083780256315188,,-1.5076327526676696,-0.08933991738029089
005975,0.9433560545187311,-0.4308300913214497,-0.2903154772210328,,,-0.10018067790752336
006733,-1.6609815674711852,0.7221835936259745,,,,-0.10660950101088215
005476,-0.7928690268078797,-0.6982687140882483,-0.4773493626165879,,,-0.0673432579384064
004888,0.9433560545187311,0.5052050883623456,0.42937712326416794,,0.3985880799459038,-0.10131517610223374
005661,-1.6609815674711852,0.5354811588642473,,,-0.5545223363608829,-0.10768097152810861
005633,-1.6609815674711852,0.1444152482146832,-0.5307876155867466,,-0.5545223363608829,-0.09482332532139104
006518,-0.7928690268078797,-0.7689128785926858,,,1.3516984962526906,-0.06961225432782715
004671,0.9433560545187311,0.8205808227571554,-0.4075348708329936,,0.3985880799459038,-0.08499100763390112
004558,0.9433560545187311,2.2965392597248644,-0.11103875757921035,,0.3985880799459038,-0.1023236189419763
003009,-0.7928690268078797,-0.6604236259608712,-0.5730210735792913,,-1.5076327526676696,-0.10465564300888094
004535,0.9433560545187311,-0.4081230384450234,-0.38943481740761726,,0.3985880799459038,-0.10686161172081779
005341,0.9433560545187311,3.999568225456837,3.016822855787009,,0.3985880799459038,-0.1056640858486235
003461,-0.7928690268078797,-0.7159297552143578,-0.5419924105643603,,,-0.07503263459144338
005270,0.9433560545187311,0.9946682281430901,0.19838596526412733,,0.3985880799459038,-0.09948737345520035
005947,0.9433560545187311,-0.08265528054957981,0.06909986936858241,,0.3985880799459038,-0.10509683675126831
005674,0.9433560545187311,-0.024626145420934737,-0.007609880862774346,,0.3985880799459038,-0.10484472604133267
005848,0.9433560545187311,0.48754404723623623,,,0.3985880799459038,-0.10642041797843042
